"ID"	"type"	"date"	"location"	"loc "	"code"	"group size"	"num.inf"	"prop.inf"	"zswab"	"status"	"logZE"	"sd"	"SVL"	"tail"	"body.con"	"temp"	"yr.tmax"	"yr.ppt"	"rain"	"NearestAL"	"AL"	"NumAL"	"cover"	"length"	"width"	"area"	"density"	"N (lat)"	"W (long)"	"Notes"			
"MC134"	"B. luciae"	"6/8/14"	"Don Dahvee Park, Monterey"	"DD"	1	3	0	0	0	0	0		3.62	4.6	1.270718232	16.1	19.01	20.23	0.11	"NA"	"N"	0	"log"	240	10	2400	0.0013	36.58694	-121.89835				
"MC135"	"B. luciae"	"6/8/14"	"Don Dahvee Park, Monterey"	"DD"	1	3	0	0	0	0	0		3.45	4.32	1.252173913	16.1	19.01	20.23	0.11	"NA"	"N"	0	"log"	240	10	2400	0.0013	36.58694	-121.89835				
"MC137"	"B. luciae"	"6/8/14"	"Don Dahvee Park, Monterey"	"DD"	1	3	0	0	0	0	0		3.87	4.05	1.0465116279	16.7	19.01	20.23	0.11	"NA"	"N"	0	"rotten log"	60	15	900	0.0033	36.58689	-121.89846	"broken skin on tail"			
"MC138"	"B. luciae"	"6/8/14"	"Don Dahvee Park, Monterey"	"DD"	1	3	0	0	0	0	0		3	2.98	0.9933333333	16.7	19.01	20.23	0.11	"NA"	"N"	0	"rotten log"	60	15	900	0.0033	36.58689	-121.89846	"inside wood, in branch of log (30x10)"			
"MC139"	"B. luciae"	"6/8/14"	"Don Dahvee Park, Monterey"	"DD"	1	3	0	0	0	0	0		3.7	5.36	1.4486486486	16.7	19.01	20.23	0.11	"NA"	"N"	0	"rotten log"	60	15	900	0.0033	36.58689	-121.89846	"inside wood, in branch of log (30x10)"			
"MC172"	"B. luciae"	"7/24/14"	"Don Dahvee Park, Monterey"	"DD"	1	3	6	0.75	0	0	0		3.61	4.7	1.3019390582	21.9	18.99	20.27	0	0.0035017281	"Y"	4	"large log"	173	61	10553	0.0008	36.58642	-121.89856				
"MC181"	"B. luciae"	"7/24/14"	"Don Dahvee Park, Monterey"	"DD"	1	3	1	0.33	0	0	0		4.33	6.3	1.454965358	19.5	18.99	20.27	0	0.0034214617	"Y"	4	"log"	338	28			36.58641	-121.89848				
"MC182"	"B. luciae"	"7/24/14"	"Don Dahvee Park, Monterey"	"DD"	1	3	1	0.33	0	0	0		3.56	4.55	1.2780898876	19.5	18.99	20.27	0	0.0034214617	"Y"	4	"log"	338	28			36.58641	-121.89848				
"MC197"	"B. luciae"	"10/18/14"	"Don Dahvee Park, Monterey"	"DD"	1	3	2	0.67	0	0	0		4.13	6.93	1.6779661017	18.7	19.11	20.75	0.34	0.0032222352	"Y"	2	"rotten log"	82	28	2296	0.0013	36.58642	-121.89856	"same log as MC183"			
"MC226"	"B. luciae"	"11/23/14"	"Don Dahvee Park, Monterey"	"DD"	1	3	0	0	0	0	0		2.67	3.18	1.191011236	15.4	19.42	20.36	2.64	"NA"	"N"	0	"log"	152	46	6992	0.0004	36.5871	-121.89879	"orange. 2' from 227,228"			
"MC227"	"B. luciae"	"11/23/14"	"Don Dahvee Park, Monterey"	"DD"	1	3	0	0	0	0	0		3.54	4.8	1.3559322034	15.4	19.42	20.36	2.64	"NA"	"N"	0	"log"	152	46	6992	0.0004	36.5871	-121.89879	"l. blue. 3cm from 228"			
"MC228"	"B. luciae"	"11/23/14"	"Don Dahvee Park, Monterey"	"DD"	1	3	0	0	0	0	0		3.15	3.54	1.1238095238	15.4	19.42	20.36	2.64	"NA"	"N"	0	"log"	152	46	6992	0.0004	36.5871	-121.89879	"green. 3 cm from 227"			
"MC278"	"B. luciae"	"12/13/14"	"Don Dahvee Park, Monterey"	"DD"	1	3	0	0	0	0	0		2.97	3.45	1.1616161616	13	19.48	24.6	6.33	0.0008490583	"Y"	0	"wood piece"	45	20	900	0.0033	36.58833	-121.89764	"278, 279, 280 very close, touching"			
"MC279"	"B. luciae"	"12/13/14"	"Don Dahvee Park, Monterey"	"DD"	1	3	0	0	0	0	0		2.84	3.54	1.2464788732	13	19.48	24.6	6.33	0.0008490583	"Y"	0	"wood piece"	45	20	900	0.0033	36.58833	-121.89764				
"MC280"	"B. luciae"	"12/13/14"	"Don Dahvee Park, Monterey"	"DD"	1	3	0	0	0	0	0		3.63	4.87	1.3415977961	13	19.48	24.6	6.33	0.0008490583	"Y"	0	"wood piece"	45	20	900	0.0033	36.58833	-121.89764				
"MC86"	"B. luciae"	"5/10/14"	"Don Dahvee Park, Monterey"	"DD"	1	4	0	0	0	0	0		3.11	3.95	1.270096463	15	18.84	20.04	0.44	"NA"	"N"	0	"log"	190	18	3420	0.0012	36.5869	-121.89859	"green"	"photo cover: 0314"		
"MC87"	"B. luciae"	"5/10/14"	"Don Dahvee Park, Monterey"	"DD"	1	4	0	0	0	0	0		3.36	3.91	1.1636904762	15	18.84	20.04	0.44	"NA"	"N"	0	"log"	190	18	3420	0.0012	36.5869	-121.89859	"yellow"	" between bark and log"	"0305-0306"	
"MC88"	"B. luciae"	"5/10/14"	"Don Dahvee Park, Monterey"	"DD"	1	4	0	0	0	0	0		3.38	4	1.1834319527	15	18.84	20.04	0.44	"NA"	"N"	0	"log"	190	18	3420	0.0012	36.5869	-121.89859	"purple"	" under bark on ground"	" under 87"	
"MC89"	"B. luciae"	"5/10/14"	"Don Dahvee Park, Monterey"	"DD"	1	4	0	0	0	0	0		3.34	4.03	1.2065868263	15	18.84	20.04	0.44	"NA"	"N"	0	"log"	190	18	3420	0.0012	36.5869	-121.89859	"d. blue"	" lethargic"	" 1 more b/t bark/ground escaped. All adults. Distance 89 to 87&88 = 1m"	"0307-0310"
"MC120"	"B. luciae"	"6/7/14"	"Don Dahvee Park, Monterey"	"DD"	1	4	0	0	0	0	0		3.75	6.08	1.6213333333	17.4	19.01	20.23	0.1	"NA"	"N"	0	"log"	200	20	4000	0.001	36.58791	-121.89746	"on ground under log"			
"MC121"	"B. luciae"	"6/7/14"	"Don Dahvee Park, Monterey"	"DD"	1	4	0	0	0	0	0		3.11	4.03	1.2958199357	17.4	19.01	20.23	0.1	"NA"	"N"	0	"log"	200	20	4000	0.001	36.58791	-121.89746	"5cm from 122"			
"MC122"	"B. luciae"	"6/7/14"	"Don Dahvee Park, Monterey"	"DD"	1	4	0	0	0	0	0		3.62	4.15	1.1464088398	17.4	19.01	20.23	0.1	"NA"	"N"	0	"log"	200	20	4000	0.001	36.58791	-121.89746	"5cm from 121"			
"MC123"	"B. luciae"	"6/7/14"	"Don Dahvee Park, Monterey"	"DD"	1	4	0	0	0	0	0		3.43	4.24	1.2361516035	17.4	19.01	20.23	0.1	"NA"	"N"	0	"log"	200	20	4000	0.001	36.58791	-121.89746				
"MC144"	"B. luciae"	"7/8/14"	"Don Dahvee Park, Monterey"	"DD"	1	4	1	0.25	0	0	0		3.35	4.45	1.328358209	18.7	18.99	20.27	0	"NA"	"N"	0	"rotting log pile"	80	32	2560	0.0016	36.58652	-121.89853				
"MC145"	"B. luciae"	"7/8/14"	"Don Dahvee Park, Monterey"	"DD"	1	4	1	0.25	0	0	0		3.62	5.08	1.4033149171	18.7	18.99	20.27	0	"NA"	"N"	0	"rotting log pile"	80	32	2560	0.0016	36.58652	-121.89853				
"MC146"	"B. luciae"	"7/8/14"	"Don Dahvee Park, Monterey"	"DD"	1	4	1	0.25	0	0	0		3.7	6.25	1.6891891892	18.7	18.99	20.27	0	"NA"	"N"	0	"rotting log pile"	80	32	2560	0.0016	36.58652	-121.89853				
"MC148"	"B. luciae"	"7/11/14"	"Don Dahvee Park, Monterey"	"DD"	1	4	0	0	0	0	0		3.84	3.8	0.9895833333	17.5	18.99	20.27	0	"NA"	"N"	0	"rotting log"	160	30	4800	0.0008	36.58766	-121.89782				
"MC149"	"B. luciae"	"7/11/14"	"Don Dahvee Park, Monterey"	"DD"	1	4	0	0	0	0	0		3.41	4.39	1.2873900293	17.5	18.99	20.27	0	"NA"	"N"	0	"rotting log"	160	30	4800	0.0008	36.58766	-121.89782				
"MC150"	"B. luciae"	"7/11/14"	"Don Dahvee Park, Monterey"	"DD"	1	4	0	0	0	0	0		4.15	5.97	1.4385542169	17.5	18.99	20.27	0	"NA"	"N"	0	"rotting log"	160	30	4800	0.0008	36.58766	-121.89782				
"MC151"	"B. luciae"	"7/11/14"	"Don Dahvee Park, Monterey"	"DD"	1	4	0	0	0	0	0		3.81	6.23	1.6351706037	17.5	18.99	20.27	0	"NA"	"N"	0	"rotting log"	160	30	4800	0.0008	36.58766	-121.89782				
"MC192"	"B. luciae"	"08/16/14"	"Don Dahvee Park, Monterey"	"DD"	1	4	1	0.25	0	0	0																						
"MC193"	"B. luciae"	"08/16/14"	"Don Dahvee Park, Monterey"	"DD"	1	4	1	0.25	0	0	0																						
"MC195"	"B. luciae"	"08/16/14"	"Don Dahvee Park, Monterey"	"DD"	1	4	1	0.25	0	0	0																						
"MC56"	"B. luciae"	"5/4/14"	"Don Dahvee Park, Monterey"	"DD"	1	5	0	0	0	0	0		3.17	4.58	1.4447949527	16.8	18.84	20.04	0.53	"NA"	"N"	0	"log"	66	14	924	0.0054	36.58668	-121.89877				
"MC57"	"B. luciae"	"5/4/14"	"Don Dahvee Park, Monterey"	"DD"	1	5	0	0	0	0	0		3.05	4.02	1.3180327869	16.8	18.84	20.04	0.53	"NA"	"N"	0	"log"	66	14	924	0.0054	36.58668	-121.89877				
"MC58"	"B. luciae"	"5/4/14"	"Don Dahvee Park, Monterey"	"DD"	1	5	0	0	0	0	0		3.41	4.24	1.2434017595	16.8	18.84	20.04	0.53	"NA"	"N"	0	"log"	66	14	924	0.0054	36.58668	-121.89877				
"MC59"	"B. luciae"	"5/4/14"	"Don Dahvee Park, Monterey"	"DD"	1	5	0	0	0	0	0		3.37	4.96	1.471810089	16.8	18.84	20.04	0.53	"NA"	"N"	0	"log"	66	14	924	0.0054	36.58668	-121.89877	"skin peeling off part of tail."			
"MC60"	"B. luciae"	"5/4/14"	"Don Dahvee Park, Monterey"	"DD"	1	5	0	0	0	0	0		3.11	4.25	1.3665594855	16.8	18.84	20.04	0.53	"NA"	"N"	0	"log"	66	14	924	0.0054	36.58668	-121.89877				
"MC74"	"B. luciae"	"5/9/14"	"Don Dahvee Park, Monterey"	"DD"	1	5	0	0	0	0	0		3.28	3.34	1.0182926829	15.9	18.84	20.04	0.44	"NA"	"N"	0	"log"	150	16	2400	0.0021	36.58679	-121.89892	"yellow"			
"MC75"	"B. luciae"	"5/9/14"	"Don Dahvee Park, Monterey"	"DD"	1	5	0	0	0	0	0		3.36	4.17	1.2410714286	15.9	18.84	20.04	0.44	"NA"	"N"	0	"log"	150	16	2400	0.0021	36.58679	-121.89892	"green; very thick body, blunt tip tail - growing"			
"MC76"	"B. luciae"	"5/9/14"	"Don Dahvee Park, Monterey"	"DD"	1	5	0	0	0	0	0		3.65	4.6	1.2602739726	15.9	18.84	20.04	0.44	"NA"	"N"	0	"log"	150	16	2400	0.0021	36.58679	-121.89892	"burgundy"	" very twitchy"		
"MC77"	"B. luciae"	"5/9/14"	"Don Dahvee Park, Monterey"	"DD"	1	5	0	0	0	0	0		3.57	4.57	1.2801120448	15.9	18.84	20.04	0.44	"NA"	"N"	0	"log"	150	16	2400	0.0021	36.58679	-121.89892	"purple"			
"MC78"	"B. luciae"	"5/9/14"	"Don Dahvee Park, Monterey"	"DD"	1	5	0	0	0	0	0		3.35	4.24	1.2656716418	15.9	18.84	20.04	0.44	"NA"	"N"	0	"log"	150	16	2400	0.0021	36.58679	-121.89892	"blue"	" touching purple"		
"MC105"	"B. luciae"	"6/7/14"	"Don Dahvee Park, Monterey"	"DD"	1	5	0	0	0	0	0		3.44	4.39	1.2761627907	17.1	19.01	20.23	0.1	"NA"	"N"	0	"rotten log"	80	25	2000	0.0005	36.58765	-121.89785	"3m from 103/104. 4 escaped"			
"MC215"	"B. luciae"	"11/12/14"	"Don Dahvee Park, Monterey"	"DD"	1	5	0	0	0	0	0		3.64	4.15	1.1401098901	17.5	19.42	20.36	2.17	0.0026241951	"N"	0	"wood piece"	61	8	488	0.0102	36.5886	-121.89697	"Alone, has eggs. 215-219 in same wood piece pile near dead snag"			
"MC216"	"B. luciae"	"11/12/14"	"Don Dahvee Park, Monterey"	"DD"	1	5	0	0	0	0	0		3.41	4.03	1.1818181818	17.5	19.42	20.36	2.17	0.0026241951	"N"	0	"wood piece"	61	8	488	0.0102	36.5886	-121.89697	"1' from 217"			
"MC217"	"B. luciae"	"11/12/14"	"Don Dahvee Park, Monterey"	"DD"	1	5	0	0	0	0	0		2.66	2.82	1.0601503759	17.5	19.42	20.36	2.17	0.0026241951	"N"	0	"wood piece"	61	8	488	0.0102	36.5886	-121.89697				
"MC218"	"B. luciae"	"11/12/14"	"Don Dahvee Park, Monterey"	"DD"	1	5	0	0	0	0	0		3.7	5.77	1.5594594595	17.5	19.42	20.36	2.17	0.0026241951	"N"	0	"wood piece"	61	8	488	0.0102	36.5886	-121.89697	"touching 219"			
"MC219"	"B. luciae"	"11/12/14"	"Don Dahvee Park, Monterey"	"DD"	1	5	0	0	0	0	0		2.75	1.95	0.7090909091	17.5	19.42	20.36	2.17	0.0026241951	"N"	0	"wood piece"	61	8	488	0.0102	36.5886	-121.89697	"tail growing"			
"MC96"	"B. luciae"	"5/10/14"	"Don Dahvee Park, Monterey"	"DD"	1	7	0	0	0	0	0		2.45	2.45	1	16.5	18.84	20.04	0.44	"NA"	"N"	0	"cut log"	43	37	1591	0.0044	36.58772	-121.89769	"yellow"	" b/t log and bark"		
"MC97"	"B. luciae"	"5/10/14"	"Don Dahvee Park, Monterey"	"DD"	1	7	0	0	0	0	0		2.86	2.46	0.8601398601	16.5	18.84	20.04	0.44	"NA"	"N"	0	"cut log"	43	37	1591	0.0044	36.58772	-121.89769	"purple"	" touching MC96"	" b/t log and bark"	
"MC98"	"B. luciae"	"5/10/14"	"Don Dahvee Park, Monterey"	"DD"	1	7	0	0	0	0	0		2.81	3.26	1.1601423488	16.5	18.84	20.04	0.44	"NA"	"N"	0	"cut log"	43	37	1591	0.0044	36.58772	-121.89769	"red"	" in wood crevice"		
"MC99"	"B. luciae"	"5/10/14"	"Don Dahvee Park, Monterey"	"DD"	1	7	0	0	0	0	0		2.78	3.33	1.1978417266	16.5	18.84	20.04	0.44	"NA"	"N"	0	"cut log"	43	37	1591	0.0044	36.58772	-121.89769	"L. blue"	" on soil/litter"		
"MC100"	"B. luciae"	"5/10/14"	"Don Dahvee Park, Monterey"	"DD"	1	7	0	0	0	0	0		3.72	3.95	1.061827957	16.5	18.84	20.04	0.44	"NA"	"N"	0	"cut log"	43	37	1591	0.0044	36.58772	-121.89769	"d. green"	" on soil/litter"		
"MC101"	"B. luciae"	"5/10/14"	"Don Dahvee Park, Monterey"	"DD"	1	7	0	0	0	0	0		4.35	5.44	1.2505747126	16.5	18.84	20.04	0.44	"NA"	"N"	0	"cut log"	43	37	1591	0.0044	36.58772	-121.89769	"l. green"	" large"	" on soil/litter"	
"MC102"	"B. luciae"	"5/10/14"	"Don Dahvee Park, Monterey"	"DD"	1	7	0	0	0	0	0		3.11	3.49	1.1221864952	16.5	18.84	20.04	0.44	"NA"	"N"	0	"cut log"	43	37	1591	0.0044	36.58772	-121.89769	"grey"	" on soil/litter"		
"MC66"	"B. luciae"	"5/9/14"	"Don Dahvee Park, Monterey"	"DD"	1	8	0	0	0	0	0		3.23	3.65	1.1300309598	17.1	18.84	20.04	0.44	"NA"	"N"	0	"log"	167	17	2839	0.0028	36.58675	-121.89881	"blue"			
"MC67"	"B. luciae"	"5/9/14"	"Don Dahvee Park, Monterey"	"DD"	1	8	0	0	0	0	0		2.8	4.91	1.7535714286	17.1	18.84	20.04	0.44	"NA"	"N"	0	"log"	167	17	2839	0.0028	36.58675	-121.89881	"purple"			
"MC68"	"B. luciae"	"5/9/14"	"Don Dahvee Park, Monterey"	"DD"	1	8	0	0	0	0	0		2.78	3.09	1.1115107914	17.1	18.84	20.04	0.44	"NA"	"N"	0	"log"	167	17	2839	0.0028	36.58675	-121.89881	"yellow"			
"MC69"	"B. luciae"	"5/9/14"	"Don Dahvee Park, Monterey"	"DD"	1	8	0	0	0	0	0		3.08	3.9	1.2662337662	17.1	18.84	20.04	0.44	"NA"	"N"	0	"log"	167	17	2839	0.0028	36.58675	-121.89881	"burgundy"			
"MC70"	"B. luciae"	"5/9/14"	"Don Dahvee Park, Monterey"	"DD"	1	8	0	0	0	0	0		2.73	3.31	1.2124542125	17.1	18.84	20.04	0.44	"NA"	"N"	0	"log"	167	17	2839	0.0028	36.58675	-121.89881	"grey"	" touching green"		
"MC71"	"B. luciae"	"5/9/14"	"Don Dahvee Park, Monterey"	"DD"	1	8	0	0	0	0	0		3.18	4.18	1.3144654088	17.1	18.84	20.04	0.44	"NA"	"N"	0	"log"	167	17	2839	0.0028	36.58675	-121.89881	"green"			
"MC72"	"B. luciae"	"5/9/14"	"Don Dahvee Park, Monterey"	"DD"	1	8	0	0	0	0	0		3.08	3.78	1.2272727273	17.1	18.84	20.04	0.44	"NA"	"N"	0	"log"	167	17	2839	0.0028	36.58675	-121.89881	"orange"			
"MC73"	"B. luciae"	"5/9/14"	"Don Dahvee Park, Monterey"	"DD"	1	8	0	0	0	0	0		2.9	3.97	1.3689655172	17.1	18.84	20.04	0.44	"NA"	"N"	0	"log"	167	17	2839	0.0028	36.58675	-121.89881	"black"			
"MC152"	"B. luciae"	"7/11/14"	"Don Dahvee Park, Monterey"	"DD"	1	20	6	0.4	0	0	0		3.26	3.9	1.1963190184	17.2	18.99	20.27	0	"NA"	"N"	0	"log"	210	19	3990	0.0038	36.58641	-121.89848				
"MC155"	"B. luciae"	"7/11/14"	"Don Dahvee Park, Monterey"	"DD"	1	20	6	0.4	0	0	0		3.9	5.53	1.4179487179	17.2	18.99	20.27	0	"NA"	"N"	0	"log"	210	19	3990	0.0038	36.58641	-121.89848				
"MC156"	"B. luciae"	"7/11/14"	"Don Dahvee Park, Monterey"	"DD"	1	20	6	0.4	0	0	0		2.68	3.63	1.3544776119	17.2	18.99	20.27	0	"NA"	"N"	0	"log"	210	19	3990	0.0038	36.58641	-121.89848				
"MC157"	"B. luciae"	"7/11/14"	"Don Dahvee Park, Monterey"	"DD"	1	20	6	0.4	0	0	0		3.18	3.79	1.1918238994	17.2	18.99	20.27	0	"NA"	"N"	0	"log"	210	19	3990	0.0038	36.58641	-121.89848	"lost tail, not recently"			
"MC158"	"B. luciae"	"7/11/14"	"Don Dahvee Park, Monterey"	"DD"	1	20	6	0.4	0	0	0		3.4	3.64	1.0705882353	17.2	18.99	20.27	0	"NA"	"N"	0	"log"	210	19	3990	0.0038	36.58641	-121.89848	"lost tail tip recently. Bd first because it was dirty, still slightly dirty for microbiome."			
"MC160"	"B. luciae"	"7/11/14"	"Don Dahvee Park, Monterey"	"DD"	1	20	6	0.4	0	0	0		3.6	5.46	1.5166666667	17.2	18.99	20.27	0	"NA"	"N"	0	"log"	210	19	3990	0.0038	36.58641	-121.89848				
"MC163"	"B. luciae"	"7/11/14"	"Don Dahvee Park, Monterey"	"DD"	1	20	6	0.4	0	0	0		3.13	4.59	1.4664536741	17.2	18.99	20.27	0	"NA"	"N"	0	"log"	210	19	3990	0.0038	36.58641	-121.89848	"separate from rest of group"			
"MC164"	"B. luciae"	"7/11/14"	"Don Dahvee Park, Monterey"	"DD"	1	20	6	0.4	0	0	0		3.93	4.29	1.0916030534	17.2	18.99	20.27	0	"NA"	"N"	0	"log"	210	19	3990	0.0038	36.58641	-121.89848				
"MC165"	"B. luciae"	"7/11/14"	"Don Dahvee Park, Monterey"	"DD"	1	20	6	0.4	0	0	0		3.9	5.85	1.5	17.2	18.99	20.27	0	"NA"	"N"	0	"log"	210	19	3990	0.0038	36.58641	-121.89848				
"MC170"	"B. luciae"	"7/11/14"	"Don Dahvee Park, Monterey"	"DD"	1	30	6	0.75	0	0	0		3.37	5.32	1.5786350148	19.6	18.99	20.27	0	"NA"	"N"	0	"log- large fallen tree"	173	61	10553	0.0008	36.58642	-121.89856				
"MC180"	"B. luciae"	"7/24/14"	"Don Dahvee Park, Monterey"	"DD"	1	3	1	0.33	0.1448	1	0.06		3.55	4.41	1.2422535211	19.5	18.99	20.27	0	0.0034214617	"Y"	4	"log"	338	28	9464	0.0003	36.58641	-121.89848				
"MC162"	"B. luciae"	"7/11/14"	"Don Dahvee Park, Monterey"	"DD"	1	20	6	0.4	0.712	1	0.23		3.06	3.69	1.2058823529	17.2	18.99	20.27	0	"NA"	"N"	0	"log"	210	19	3990	0.0038	36.58641	-121.89848	"lost tail, not recently"			
"MC166"	"B. luciae"	"7/11/14"	"Don Dahvee Park, Monterey"	"DD"	1	20	6	0.4	1.088	1	0.32		3.33	4.55	1.3663663664	17.2	18.99	20.27	0	"NA"	"N"	0	"log"	210	19	3990	0.0038	36.58641	-121.89848	"*MC152-166 found in large group under 1st layer of rotting log. 20-30 total."			
"MC154"	"B. luciae"	"7/11/14"	"Don Dahvee Park, Monterey"	"DD"	1	20	6	0.4	1.232	1	0.35		3.42	3.6	1.0526315789	17.2	18.99	20.27	0	"NA"	"N"	0	"log"	210	19	3990	0.0038	36.58641	-121.89848	"*yellow = brought back to lab for susceptibility trials"			
"MC199"	"B. luciae"	"10/18/14"	"Don Dahvee Park, Monterey"	"DD"	1	3	2	0.67	1.696	1	0.43		3.34	4.2	1.2574850299	18.7	19.11	20.75	0.34	0.0032222352	"Y"	2	"rotten log"	82	28	2296	0.0013	36.58642	-121.89856	"has teeth."			
"MC174"	"B. luciae"	"7/24/14"	"Don Dahvee Park, Monterey"	"DD"	1	3	6	0.75	4.216	1	0.72		3.61	5.32	1.4736842105		18.99	20.27	0	0.0035017281	"Y"	4						36.58642	-121.89856				
"MC173"	"B. luciae"	"7/24/14"	"Don Dahvee Park, Monterey"	"DD"	1	3	6	0.75	5.984	1	0.84		3.22	4.44	1.3788819876		18.99	20.27	0	0.0035017281	"Y"	4						36.58642	-121.89856				
"MC159"	"B. luciae"	"7/11/14"	"Don Dahvee Park, Monterey"	"DD"	1	20	6	0.4	6.472	1	0.87		3.08	3.4	1.1038961039	17.2	18.99	20.27	0	"NA"	"N"	0	"log"	210	19	3990	0.0038	36.58641	-121.89848				
"MC171"	"B. luciae"	"7/11/14"	"Don Dahvee Park, Monterey"	"DD"	1	30	6	0.75	9.2	1	1.01		3.47	5.79	1.6685878963	19.6	18.99	20.27	0	"NA"	"N"	0	"log- large fallen tree"	173	61	10553	0.0008	36.58642	-121.89856	"*MC167-171 found with ~30 other indificuals under bark of fallen tree. When uncovered briefly, the salamanders moved into crevices in the log."			
"MC200"	"B. luciae"	"10/18/14"	"Don Dahvee Park, Monterey"	"DD"	1	2	1	0.5	50.08	1	1.71		3.08	3.4	1.1038961039	18.8	19.11	20.75	0.34	0	"Y"	2	"log"	108	52	5616	0.0004	36.58652	-121.89847	"several others slipped into crack as soon as I lifted the bark."			
"MC179"	"B. luciae"	"7/24/14"	"Don Dahvee Park, Monterey"	"DD"	1	1	1	1	71.6	1	1.86		3.43	3.52	1.0262390671		18.99	20.27	0	0.0035017281	"Y"	4	"log"	210	19	3990	0.0003	36.58642	-121.89856				
"MC153"	"B. luciae"	"7/11/14"	"Don Dahvee Park, Monterey"	"DD"	1	20	6	0.4	104	1	2.02		3.59	5.12	1.426183844	17.2	18.99	20.27	0	"NA"	"N"	0	"log"	210	19	3990	0.0038	36.58641	-121.89848				
"MC194"	"B. luciae"	"08/16/14"	"Don Dahvee Park, Monterey"	"DD"	1	4	1	0.25	294.4	1	2.470410491																						
"MC198"	"B. luciae"	"10/18/14"	"Don Dahvee Park, Monterey"	"DD"	1	3	2	0.67	341.6	1	2.53		3.98	5.06	1.2713567839	18.7	19.11	20.75	0.34	0.0032222352	"Y"	2	"rotten log"	82	28	2296	0.0013	36.58642	-121.89856	"197, 198 very round, slightly lethargic. 4th one escaped. Under bark."			
"MC161"	"B. luciae"	"7/11/14"	"Don Dahvee Park, Monterey"	"DD"	1	20	6	0.4	337.6	1	2.53		3.27	2.62	0.8012232416	17.2	18.99	20.27	0	"NA"	"N"	0	"log"	210	19	3990	0.0038	36.58641	-121.89848				
"MC143"	"B. luciae"	"7/8/14"	"Don Dahvee Park, Monterey"	"DD"	1	4	1	0.25	564	1	2.75		4.27	3.21	0.7517564403	18.7	18.99	20.27	0	"NA"	"N"	0	"rotting log pile"	80	32	2560	0.0016	36.58652	-121.89853				
"MC167"	"B. luciae"	"7/11/14"	"Don Dahvee Park, Monterey"	"DD"	1	30	6	0.75	712	1	2.85		3.8	1.74	0.4578947368	19.6	18.99	20.27	0	"NA"	"N"	0	"log- large fallen tree"	173	61	10553	0.0008	36.58642	-121.89856	"shortened tail"			
"MC168"	"B. luciae"	"7/11/14"	"Don Dahvee Park, Monterey"	"DD"	1	30	6	0.75	905.6	1	2.96		3.47	4.56	1.3141210375	19.6	18.99	20.27	0	"NA"	"N"	0	"log- large fallen tree"	173	61	10553	0.0008	36.58642	-121.89856				
"MC169"	"B. luciae"	"7/11/14"	"Don Dahvee Park, Monterey"	"DD"	1	30	6	0.75	4092.8	1	3.61	1.3513265919	3.27	4.26	1.3027522936	19.6	18.99	20.27	0	"NA"	"N"	0	"log- large fallen tree"	173	61	10553	0.0008	36.58642	-121.89856				
"MC239"	"B. luciae"	"11/23/14"	"Mission Trails Park, Carmel"	"MT"	2	1	0	0	0	0	0		3.95	4.93	1.2481012658	14.9	18.25	18.07	2.64	"NA"	"N"	0	"log"	305	13	3965	0.0003	36.54436	-121.91775	"under log"			
"MC240"	"B. luciae"	"11/23/14"	"Mission Trails Park, Carmel"	"MT"	2	1	0	0	0	0	0		3.13	3.5	1.1182108626	14.8	18.25	18.07	2.64	"NA"	"N"	0	"branch"	91	8	728	0.0014	36.54489	-121.91746	"under log"			
